unique_id,model,transformation,smape,mase,cluster
M34947,AutoETS,identity,59.57804665705398,1.7644016213718028,0
M35003,Naive,identity,1.5574191389786674,0.361824610290868,0
M35003,SeasonalNaive,identity,2.0708239022757833,0.47896207405409863,0
M35003,AutoTheta,identity,1.2537240003560626,0.2917021551320739,0
M35003,AutoETS,identity,1.4111034064390207,0.32811954276205313,0
M35046,Naive,identity,2.751237079153945,0.6049805859805114,1
M35046,SeasonalNaive,identity,2.870207784632082,0.6317959416834313,1
M35046,AutoTheta,identity,2.782338258550042,0.6126511214650083,1
M35046,AutoETS,identity,2.8037252123740015,0.6173097270198865,1
M3539,Naive,identity,86.85167668907835,3.055203649473117,1
M3539,SeasonalNaive,identity,53.50422463214193,1.4358310224671555,1
M3539,AutoTheta,identity,53.08816428531492,1.3935037074131391,1
M3539,AutoETS,identity,55.06200343300564,1.449598769315775,1
M35679,Naive,identity,91.65595229659108,1.873308754503338,0
M35679,SeasonalNaive,identity,33.63833420576297,0.85468310865613,0
M35679,AutoTheta,identity,53.396893174834304,1.284826900197041,0
M35679,AutoETS,identity,49.66654264721273,1.2130027919068378,0
M36779,Naive,identity,5.038612839896379,2.3659224167434263,0
M36779,SeasonalNaive,identity,8.166213291163332,3.755859468536507,0
M36779,AutoTheta,identity,3.0662247554769997,1.458643317468392,0
M36779,AutoETS,identity,1.126046493427372,0.5426054100941017,0
M37150,Naive,identity,4.85289145842079,1.4687214852249597,0
M37150,SeasonalNaive,identity,3.5835704107014212,1.0919974380571347,0
M37150,AutoTheta,identity,3.701903395924039,1.1273366144512864,0
M37150,AutoETS,identity,3.7416065642336385,1.1398079448745153,0
M37540,Naive,identity,3.1287333151855203,0.5262153961712175,0
M37540,SeasonalNaive,identity,3.1281460645834884,0.5208215969401371,0
M37540,AutoTheta,identity,2.786617181679491,0.4674908114556866,0
M37540,AutoETS,identity,3.1166894876186686,0.5241844090951288,0
M37803,Naive,identity,2.9998024084637747,0.6853508227202243,0
M37803,SeasonalNaive,identity,6.812872763440213,1.6096736355481955,0
M37803,AutoTheta,identity,3.0173623515471544,0.6894292796227561,0
M37803,AutoETS,identity,2.9999793564041015,0.6853919138867708,0
M3790,Naive,identity,6.541092078123732,1.1059528728317651,0
M3790,SeasonalNaive,identity,6.905735363956945,1.1849027900907496,0
M3790,AutoTheta,identity,5.540053843186145,0.9465743816341567,0
M3790,AutoETS,identity,5.484667053807904,0.9379050442999713,0
M37971,Naive,identity,39.07799022898688,0.8950288096113768,0
M37971,SeasonalNaive,identity,16.08508060466427,0.32379142658657184,0
M37971,AutoTheta,identity,15.90033689836938,0.31644078183225943,0
M37971,AutoETS,identity,16.59514089798767,0.33104953469192605,0
M38006,Naive,identity,0.8324708682878903,0.41661835748792264,0
M38006,SeasonalNaive,identity,1.9103300981146272,0.9468599033816425,0
M38006,AutoTheta,identity,1.0657413034164656,0.5311468863124238,0
M38006,AutoETS,identity,1.183440125369307,0.5899682918153888,0
M38240,Naive,identity,0.677501385235238,0.4048706240487062,0
M38240,SeasonalNaive,identity,1.081076362333173,0.6499238964992389,0
M38240,AutoTheta,identity,0.8100918421364875,0.48343648618168583,0
M38240,AutoETS,identity,0.6428979487098075,0.38296535625166583,0
M3845,Naive,identity,38.44830192856436,1.5129195296763813,0
M3845,SeasonalNaive,identity,34.831284517566615,1.3917121168034325,0
M3845,AutoTheta,identity,28.723637287239313,1.064474927879959,0
M3845,AutoETS,identity,19.804262922009638,0.6838069986385489,0
M39033,Naive,identity,2.8728574544670766,0.16950911387836132,0
M39033,SeasonalNaive,identity,4.3662621994367745,0.2625729411056969,0
M39033,AutoTheta,identity,12.544417169397452,0.6782378911301589,0
M39033,AutoETS,identity,4.660672906647319,0.26327714250764683,0
M39493,Naive,identity,3.3650576819348395,0.5926072633937579,0
M39493,SeasonalNaive,identity,5.135491128664533,0.9150226442140401,0
M39493,AutoTheta,identity,5.790643059933906,1.0351383875926208,0
M39493,AutoETS,identity,6.214146368518944,1.1137649899215936,0
M39683,Naive,identity,106.54036403737575,1.5740740740740742,0
M39683,SeasonalNaive,identity,113.4479608045807,1.8728473696626562,0
